symbol,entry_date,entry_price,base_pct,t_return,hold_return,alpha,trades
688615.SH,2024-12-05,167.86,50,277.38,31.59,245.79,55
688615.SH,2024-12-05,167.86,70,231.72,31.59,200.13,43
600319.SH,2024-11-21,5.34,30,206.1,63.3,142.81,31
600319.SH,2024-11-21,5.34,50,219.73,63.3,156.43,29
600319.SH,2024-11-21,5.34,70,217.04,63.3,153.74,26
002880.SZ,2024-12-05,28.53,30,90.95,-11.11,102.06,20
002880.SZ,2024-12-05,28.53,50,90.95,-11.11,102.06,20
002880.SZ,2024-12-05,28.53,70,69.25,-11.11,80.36,16
600448.SH,2024-12-05,3.04,30,292.03,0.33,291.7,52
600448.SH,2024-12-05,3.04,50,260.86,0.33,260.53,46
600448.SH,2024-12-05,3.04,70,172.81,0.33,172.48,32
000059.SZ,2024-12-05,5.22,30,187.07,-6.13,193.2,41
000059.SZ,2024-12-05,5.22,50,185.11,-6.13,191.24,39
000059.SZ,2024-12-05,5.22,70,164.07,-6.13,170.2,34
000708.SZ,2024-12-05,11.07,30,235.48,37.4,198.08,40
000708.SZ,2024-12-05,11.07,50,227.87,37.4,190.47,36
000708.SZ,2024-12-05,11.07,70,186.36,37.4,148.96,26
002980.SZ,2024-12-05,19.57,30,249.44,3.58,245.87,46
002980.SZ,2024-12-05,19.57,50,228.52,3.58,224.94,42
002980.SZ,2024-12-05,19.57,70,195.41,3.58,191.83,36
600219.SH,2024-12-06,3.68,30,184.33,28.53,155.79,36
600219.SH,2024-12-06,3.68,50,189.06,28.53,160.53,34
600219.SH,2024-12-06,3.68,70,170.31,28.53,141.78,28
600548.SH,2024-12-05,11.7,30,59.61,-24.1,83.71,18
600548.SH,2024-12-05,11.7,50,59.61,-24.1,83.71,18
600548.SH,2024-12-05,11.7,70,59.61,-24.1,83.71,18
601599.SH,2024-12-05,4.12,30,157.39,-10.44,167.83,36
601599.SH,2024-12-05,4.12,50,157.39,-10.44,167.83,36
601599.SH,2024-12-05,4.12,70,136.99,-10.44,147.43,32
000159.SZ,2024-12-05,7.35,30,161.17,-26.39,187.57,48
000159.SZ,2024-12-05,7.35,50,144.23,-26.39,170.62,44
000159.SZ,2024-12-05,7.35,70,129.31,-26.39,155.7,40
000608.SZ,2024-12-04,2.6,30,157.36,-11.15,168.51,50
000608.SZ,2024-12-04,2.6,50,144.68,-11.15,155.84,44
000608.SZ,2024-12-04,2.6,70,134.08,-11.15,145.24,38
688800.SH,2024-12-05,33.26,30,520.08,134.55,385.54,51
688800.SH,2024-12-05,33.26,50,492.9,134.55,358.35,47
688800.SH,2024-12-05,33.26,70,436.58,134.55,302.03,39
301073.SZ,2024-11-28,22.4,30,249.44,17.77,231.67,50
301073.SZ,2024-11-28,22.4,50,218.05,17.77,200.28,44
301073.SZ,2024-11-28,22.4,70,166.18,17.77,148.41,32
300215.SZ,2024-12-05,6.71,30,169.59,1.49,168.1,41
300215.SZ,2024-12-05,6.71,50,156.96,1.49,155.47,37
300215.SZ,2024-12-05,6.71,70,118.39,1.49,116.9,27
603228.SH,2024-12-05,23.86,30,768.39,200.08,568.31,65
603228.SH,2024-12-05,23.86,50,705.18,200.08,505.1,57
603228.SH,2024-12-05,23.86,70,649.14,200.08,449.05,49
603579.SH,2024-12-05,14.52,30,366.97,53.79,313.18,38
603579.SH,2024-12-05,14.52,50,302.05,53.79,248.26,30
603579.SH,2024-12-05,14.52,70,241.55,53.79,187.76,22
688039.SH,2024-12-05,33.23,30,322.2,26.39,295.8,52
688039.SH,2024-12-05,33.23,50,300.35,26.39,273.96,48
688039.SH,2024-12-05,33.23,70,235.82,26.39,209.43,36
000960.SZ,2024-12-05,14.46,30,271.26,78.49,192.77,41
000960.SZ,2024-12-05,14.46,50,281.57,78.49,203.08,39
000960.SZ,2024-12-05,14.46,70,254.43,78.49,175.94,31
600897.SH,2024-12-05,14.53,30,104.03,16.24,87.79,20
600897.SH,2024-12-05,14.53,50,103.17,16.24,86.93,19
600897.SH,2024-12-05,14.53,70,92.15,16.24,75.9,16
688768.SH,2024-12-05,37.05,30,271.7,9.55,262.14,40
688768.SH,2024-12-05,37.05,50,243.76,9.55,234.2,36
688768.SH,2024-12-05,37.05,70,176.32,9.55,166.77,26
603328.SH,2024-12-05,9.11,30,289.07,18.99,270.08,51
603328.SH,2024-12-05,9.11,50,244.79,18.99,225.8,43
603328.SH,2024-12-05,9.11,70,200.76,18.99,181.77,34
300444.SZ,2024-12-05,8.04,30,229.05,20.52,208.53,48
300444.SZ,2024-12-05,8.04,50,215.65,20.52,195.13,42
300444.SZ,2024-12-05,8.04,70,178.79,20.52,158.27,34
301622.SZ,2024-12-05,83.7,30,133.79,-27.96,161.75,36
301622.SZ,2024-12-05,83.7,50,116.47,-27.96,144.42,32
301622.SZ,2024-12-05,83.7,70,80.02,-27.96,107.97,24
300315.SZ,2024-12-05,6.56,30,131.63,-27.9,159.52,36
300315.SZ,2024-12-05,6.56,50,112.41,-27.9,140.31,32
300315.SZ,2024-12-05,6.56,70,75.34,-27.9,103.24,24
688139.SH,2024-11-21,34.29,30,146.13,-10.67,156.81,35
688139.SH,2024-11-21,34.29,50,134.69,-10.67,145.36,31
688139.SH,2024-11-21,34.29,70,94.49,-10.67,105.17,22
600997.SH,2024-12-05,6.92,30,134.14,-17.63,151.77,33
600997.SH,2024-12-05,6.92,50,113.13,-17.63,130.76,28
600997.SH,2024-12-05,6.92,70,75.18,-17.63,92.81,20
688668.SH,2024-12-05,36.7,30,453.16,163.87,289.29,39
688668.SH,2024-12-05,36.7,50,426.37,163.87,262.5,35
688668.SH,2024-12-05,36.7,70,399.38,163.87,235.51,30
000860.SZ,2024-12-05,18.57,30,44.21,-19.28,63.49,14
000860.SZ,2024-12-05,18.57,50,44.21,-19.28,63.49,14
000860.SZ,2024-12-05,18.57,70,44.21,-19.28,63.49,14
600435.SH,2024-12-05,10.6,30,294.36,26.51,267.85,48
600435.SH,2024-12-05,10.6,50,273.85,26.51,247.34,44
600435.SH,2024-12-05,10.6,70,228.79,26.51,202.28,36
600682.SH,2024-12-05,7.55,30,199.34,7.55,191.79,41
600682.SH,2024-12-05,7.55,50,180.78,7.55,173.23,37
600682.SH,2024-12-05,7.55,70,149.66,7.55,142.11,30
600535.SH,2024-12-05,13.95,30,152.46,6.59,145.86,26
600535.SH,2024-12-05,13.95,50,140.62,6.59,134.03,24
600535.SH,2024-12-05,13.95,70,118.3,6.59,111.7,20
601002.SH,2024-12-05,4.64,30,193.29,4.31,188.98,36
601002.SH,2024-12-05,4.64,50,171.88,4.31,167.57,32
601002.SH,2024-12-05,4.64,70,139.54,4.31,135.23,26
600782.SH,2024-12-05,3.94,30,282.22,-6.35,288.56,56
600782.SH,2024-12-05,3.94,50,229.1,-6.35,235.44,46
600782.SH,2024-12-05,3.94,70,167.15,-6.35,173.49,34
000716.SZ,2024-11-28,7.29,30,122.79,-10.15,132.94,28
000716.SZ,2024-11-28,7.29,50,122.79,-10.15,132.94,28
000716.SZ,2024-11-28,7.29,70,113.42,-10.15,123.57,26
300985.SZ,2024-12-05,20.29,30,161.2,-13.75,174.95,38
300985.SZ,2024-12-05,20.29,50,143.66,-13.75,157.41,34
300985.SZ,2024-12-05,20.29,70,115.78,-13.75,129.53,28
600307.SH,2024-12-05,1.77,30,160.69,-10.17,170.86,39
600307.SH,2024-12-05,1.77,50,158.61,-10.17,168.78,37
600307.SH,2024-12-05,1.77,70,145.97,-10.17,156.14,34
600456.SH,2024-12-05,28.6,30,233.6,11.43,222.16,46
600456.SH,2024-12-05,28.6,50,207.73,11.43,196.3,41
600456.SH,2024-12-05,28.6,70,185.86,11.43,174.42,35
300885.SZ,2024-12-05,11.84,30,377.5,89.02,288.48,47
300885.SZ,2024-12-05,11.84,50,324.87,89.02,235.85,39
300885.SZ,2024-12-05,11.84,70,275.6,89.02,186.58,30
600207.SH,2024-12-05,5.24,30,157.87,-6.49,164.35,38
600207.SH,2024-12-05,5.24,50,158.62,-6.49,165.11,36
600207.SH,2024-12-05,5.24,70,122.53,-6.49,129.02,28
601061.SH,2024-12-05,7.75,30,233.53,74.19,159.34,30
601061.SH,2024-12-05,7.75,50,212.78,74.19,138.59,26
601061.SH,2024-12-05,7.75,70,193.01,74.19,118.82,22
600556.SH,2024-12-05,5.83,30,220.71,-3.77,224.48,46
600556.SH,2024-12-05,5.83,50,198.08,-3.77,201.85,42
600556.SH,2024-12-05,5.83,70,168.01,-3.77,171.78,36
300790.SZ,2024-12-05,17.95,30,331.7,63.18,268.53,45
300790.SZ,2024-12-05,17.95,50,271.62,63.18,208.45,37
300790.SZ,2024-12-05,17.95,70,220.97,63.18,157.79,29
000903.SZ,2024-12-04,4.06,30,180.51,-36.7,217.21,48
000903.SZ,2024-12-04,4.06,50,170.09,-36.7,206.79,46
000903.SZ,2024-12-04,4.06,70,113.3,-36.7,150.0,34
301010.SZ,2024-12-05,14.69,30,276.64,70.93,205.71,40
301010.SZ,2024-12-05,14.69,50,285.76,70.93,214.83,38
301010.SZ,2024-12-05,14.69,70,261.56,70.93,190.63,32
300527.SZ,2024-12-04,8.88,30,154.09,-12.27,166.37,35
300527.SZ,2024-12-04,8.88,50,154.09,-12.27,166.37,35
300527.SZ,2024-12-04,8.88,70,133.92,-12.27,146.2,31
300276.SZ,2024-12-05,8.8,30,285.69,-4.55,290.23,46
300276.SZ,2024-12-05,8.8,50,256.29,-4.55,260.84,42
300276.SZ,2024-12-05,8.8,70,203.83,-4.55,208.37,34
601825.SH,2024-12-05,7.66,30,127.04,21.02,106.02,26
601825.SH,2024-12-05,7.66,50,117.67,21.02,96.65,22
601825.SH,2024-12-05,7.66,70,97.01,21.02,75.99,16
000803.SZ,2024-12-05,5.77,30,254.55,17.33,237.22,46
000803.SZ,2024-12-05,5.77,50,234.8,17.33,217.47,42
000803.SZ,2024-12-05,5.77,70,205.01,17.33,187.68,36
300690.SZ,2024-12-05,24.44,30,303.18,25.49,277.69,53
300690.SZ,2024-12-05,24.44,50,262.78,25.49,237.29,47
300690.SZ,2024-12-05,24.44,70,208.67,25.49,183.18,37
301110.SZ,2024-12-05,45.15,30,306.3,39.36,266.94,40
301110.SZ,2024-12-05,45.15,50,280.12,39.36,240.76,36
301110.SZ,2024-12-05,45.15,70,244.72,39.36,205.36,30
300427.SZ,2024-12-05,7.25,30,144.54,72.69,71.85,37
300427.SZ,2024-12-05,7.25,50,139.12,72.69,66.43,31
300427.SZ,2024-12-05,7.25,70,138.85,72.69,66.16,25
300376.SZ,2024-12-05,3.74,30,148.67,58.82,89.85,29
300376.SZ,2024-12-05,3.74,50,159.75,58.82,100.93,27
300376.SZ,2024-12-05,3.74,70,172.27,58.82,113.45,25
002441.SZ,2024-12-05,7.7,30,231.54,13.25,218.29,41
002441.SZ,2024-12-05,7.7,50,230.63,13.25,217.38,39
002441.SZ,2024-12-05,7.7,70,207.51,13.25,194.27,34
603081.SH,2024-12-05,11.62,30,280.19,15.32,264.87,56
603081.SH,2024-12-05,11.62,50,258.12,15.32,242.8,51
603081.SH,2024-12-05,11.62,70,205.07,15.32,189.75,39
688027.SH,2024-12-05,291.98,30,216.97,67.42,149.55,40
688027.SH,2024-12-05,291.98,50,231.36,67.42,163.94,38
688027.SH,2024-12-05,291.98,70,196.9,67.42,129.48,29
600889.SH,2024-12-05,22.54,30,108.22,-35.8,144.02,39
600889.SH,2024-12-05,22.54,50,108.22,-35.8,144.02,39
600889.SH,2024-12-05,22.54,70,85.18,-35.8,120.98,33
688776.SH,2024-12-05,59.12,30,361.68,49.71,311.97,48
688776.SH,2024-12-05,59.12,50,338.93,49.71,289.22,43
688776.SH,2024-12-05,59.12,70,270.2,49.71,220.49,32
002310.SZ,2024-12-03,2.45,30,155.39,-1.63,157.02,37
002310.SZ,2024-12-03,2.45,50,147.8,-1.63,149.44,34
002310.SZ,2024-12-03,2.45,70,121.24,-1.63,122.88,28
603236.SH,2024-12-05,47.62,30,601.1,95.46,505.64,59
603236.SH,2024-12-05,47.62,50,548.24,95.46,452.77,53
603236.SH,2024-12-05,47.62,70,428.44,95.46,332.98,39
601858.SH,2024-12-05,23.04,30,118.13,-24.18,142.31,32
601858.SH,2024-12-05,23.04,50,99.1,-24.18,123.28,28
601858.SH,2024-12-05,23.04,70,71.75,-24.18,95.92,22
688290.SH,2024-12-05,42.02,30,372.56,43.98,328.58,53
688290.SH,2024-12-05,42.02,50,299.43,43.98,255.45,43
688290.SH,2024-12-05,42.02,70,223.2,43.98,179.22,31
603567.SH,2024-12-05,11.71,30,169.79,-18.02,187.81,38
603567.SH,2024-12-05,11.71,50,150.46,-18.02,168.48,34
603567.SH,2024-12-05,11.71,70,131.72,-18.02,149.74,30
603181.SH,2024-12-05,12.49,30,195.82,11.37,184.46,34
603181.SH,2024-12-05,12.49,50,176.25,11.37,164.88,30
603181.SH,2024-12-05,12.49,70,157.48,11.37,146.11,26
688127.SH,2024-12-05,22.67,30,306.99,56.55,250.44,49
688127.SH,2024-12-05,22.67,50,301.72,56.55,245.17,45
688127.SH,2024-12-05,22.67,70,252.01,56.55,195.46,35
002541.SZ,2024-12-05,17.89,30,275.2,-10.29,285.48,54
002541.SZ,2024-12-05,17.89,50,253.22,-10.29,263.51,50
002541.SZ,2024-12-05,17.89,70,199.33,-10.29,209.62,40
002210.SZ,2024-12-05,2.52,30,294.71,44.44,250.26,45
002210.SZ,2024-12-05,2.52,50,289.8,44.44,245.35,42
002210.SZ,2024-12-05,2.52,70,258.35,44.44,213.9,36
600989.SH,2024-12-05,15.04,30,235.24,17.82,217.42,44
600989.SH,2024-12-05,15.04,50,225.24,17.82,207.42,40
600989.SH,2024-12-05,15.04,70,193.39,17.82,175.57,32
688676.SH,2024-12-05,32.4,30,400.96,137.65,263.31,50
688676.SH,2024-12-05,32.4,50,410.38,137.65,272.72,46
688676.SH,2024-12-05,32.4,70,410.92,137.65,273.27,40
601958.SH,2024-12-05,10.08,30,214.91,41.57,173.34,31
601958.SH,2024-12-05,10.08,50,194.0,41.57,152.44,27
601958.SH,2024-12-05,10.08,70,173.34,41.57,131.77,23
603336.SH,2024-11-28,4.72,30,410.09,75.21,334.87,48
603336.SH,2024-11-28,4.72,50,383.77,75.21,308.55,44
603336.SH,2024-11-28,4.72,70,326.91,75.21,251.7,36
688390.SH,2024-12-05,46.82,30,235.73,26.29,209.43,43
688390.SH,2024-12-05,46.82,50,213.98,26.29,187.69,39
688390.SH,2024-12-05,46.82,70,184.82,26.29,158.53,33
002261.SZ,2024-12-05,20.61,30,476.06,42.36,433.7,54
002261.SZ,2024-12-05,20.61,50,422.53,42.36,380.17,48
002261.SZ,2024-12-05,20.61,70,322.86,42.36,280.5,36
688607.SH,2024-12-05,15.78,30,331.99,150.44,181.55,41
688607.SH,2024-12-05,15.78,50,318.35,150.44,167.91,35
688607.SH,2024-12-05,15.78,70,308.17,150.44,157.72,29
688156.SH,2024-12-05,13.34,30,281.95,11.02,270.93,44
688156.SH,2024-12-05,13.34,50,239.74,11.02,228.72,38
688156.SH,2024-12-05,13.34,70,176.6,11.02,165.58,28
002530.SZ,2024-12-05,9.96,30,253.48,-4.82,258.29,46
002530.SZ,2024-12-05,9.96,50,229.72,-4.82,234.54,42
002530.SZ,2024-12-05,9.96,70,158.1,-4.82,162.92,30
003007.SZ,2024-12-05,31.79,30,261.75,-1.54,263.29,50
003007.SZ,2024-12-05,31.79,50,213.23,-1.54,214.77,42
003007.SZ,2024-12-05,31.79,70,170.34,-1.54,171.88,34
603416.SH,2024-12-05,39.15,30,430.97,34.99,395.98,56
603416.SH,2024-12-05,39.15,50,390.99,34.99,356.0,50
603416.SH,2024-12-05,39.15,70,289.11,34.99,254.12,36
002787.SZ,2024-12-05,10.3,30,177.16,12.04,165.12,44
002787.SZ,2024-12-05,10.3,50,169.61,12.04,157.57,40
002787.SZ,2024-12-05,10.3,70,123.76,12.04,111.72,29
601929.SH,2024-12-05,2.11,30,262.6,53.55,209.04,38
601929.SH,2024-12-05,2.11,50,239.24,53.55,185.69,34
601929.SH,2024-12-05,2.11,70,209.21,53.55,155.66,28
688707.SH,2024-12-05,12.9,30,224.29,1.32,222.97,44
688707.SH,2024-12-05,12.9,50,205.63,1.32,204.31,40
688707.SH,2024-12-05,12.9,70,151.37,1.32,150.05,30
002361.SZ,2024-12-05,4.52,30,313.12,48.23,264.89,41
002361.SZ,2024-12-05,4.52,50,282.19,48.23,233.96,36
002361.SZ,2024-12-05,4.52,70,236.9,48.23,188.67,28
002430.SZ,2024-12-05,22.88,30,189.56,25.39,164.17,41
002430.SZ,2024-12-05,22.88,50,195.27,25.39,169.87,39
002430.SZ,2024-12-05,22.88,70,176.58,25.39,151.19,33
688056.SH,2024-12-05,30.35,30,284.99,5.86,279.12,50
688056.SH,2024-12-05,30.35,50,238.89,5.86,233.03,42
688056.SH,2024-12-05,30.35,70,194.96,5.86,189.09,34
603516.SH,2024-12-05,45.56,30,642.77,341.18,301.59,52
603516.SH,2024-12-05,45.56,50,709.03,341.18,367.85,50
603516.SH,2024-12-05,45.56,70,688.14,341.18,346.97,45
002687.SZ,2024-12-05,4.81,30,181.94,-3.74,185.68,39
002687.SZ,2024-12-05,4.81,50,170.54,-3.74,174.28,36
002687.SZ,2024-12-05,4.81,70,130.04,-3.74,133.78,28
300889.SZ,2024-11-21,10.01,30,303.89,106.29,197.59,35
300889.SZ,2024-11-21,10.01,50,323.9,106.29,217.6,33
300889.SZ,2024-11-21,10.01,70,299.36,106.29,193.07,26
002992.SZ,2024-12-05,60.82,30,189.93,-21.0,210.93,43
002992.SZ,2024-12-05,60.82,50,144.25,-21.0,165.25,35
002992.SZ,2024-12-05,60.82,70,102.17,-21.0,123.16,26
300989.SZ,2024-12-05,15.05,30,285.28,10.83,274.45,53
300989.SZ,2024-12-05,15.05,50,271.67,10.83,260.84,49
300989.SZ,2024-12-05,15.05,70,236.12,10.83,225.29,41
002892.SZ,2024-12-05,14.02,30,254.77,-13.34,268.11,52
002892.SZ,2024-12-05,14.02,50,221.79,-13.34,235.13,46
002892.SZ,2024-12-05,14.02,70,180.52,-13.34,193.85,38
600985.SH,2024-12-05,13.9,30,136.05,-18.85,154.9,34
600985.SH,2024-12-05,13.9,50,117.05,-18.85,135.9,30
600985.SH,2024-12-05,13.9,70,89.58,-18.85,108.43,24
301487.SZ,2024-12-05,28.32,30,189.25,-26.2,215.45,54
301487.SZ,2024-12-05,28.32,50,163.72,-26.2,189.92,48
301487.SZ,2024-12-05,28.32,70,113.61,-26.2,139.81,36
300307.SZ,2024-11-07,7.86,30,252.84,-12.21,265.05,50
300307.SZ,2024-11-07,7.86,50,251.59,-12.21,263.81,49
300307.SZ,2024-11-07,7.86,70,204.54,-12.21,216.75,40
300456.SZ,2024-12-05,20.05,30,251.9,209.83,42.07,45
300456.SZ,2024-12-05,20.05,50,286.17,209.83,76.34,41
300456.SZ,2024-12-05,20.05,70,269.59,209.83,59.77,27
301161.SZ,2024-12-05,22.04,30,350.24,36.8,313.44,52
301161.SZ,2024-12-05,22.04,50,328.04,36.8,291.24,48
301161.SZ,2024-12-05,22.04,70,260.4,36.8,223.6,36
301587.SZ,2024-12-05,25.97,30,170.83,-18.68,189.51,42
301587.SZ,2024-12-05,25.97,50,142.25,-18.68,160.92,36
301587.SZ,2024-12-05,25.97,70,105.77,-18.68,124.44,28
000972.SZ,2024-11-20,3.0,30,257.61,20.33,237.28,40
000972.SZ,2024-11-20,3.0,50,234.69,20.33,214.36,36
000972.SZ,2024-11-20,3.0,70,212.77,20.33,192.44,32
600885.SH,2024-12-05,22.36,30,217.72,35.11,182.61,38
600885.SH,2024-12-05,22.36,50,208.73,35.11,173.63,35
600885.SH,2024-12-05,22.36,70,177.25,35.11,142.14,29
300207.SZ,2024-12-05,23.02,30,249.4,23.89,225.51,44
300207.SZ,2024-12-05,23.02,50,211.24,23.89,187.34,36
300207.SZ,2024-12-05,23.02,70,157.81,23.89,133.92,26
300556.SZ,2024-12-05,22.32,30,149.7,-19.89,169.59,38
300556.SZ,2024-12-05,22.32,50,132.62,-19.89,152.51,34
300556.SZ,2024-12-05,22.32,70,86.32,-19.89,106.21,24
301061.SZ,2024-12-05,41.36,30,432.69,160.4,272.3,45
301061.SZ,2024-12-05,41.36,50,388.25,160.4,227.86,37
301061.SZ,2024-12-05,41.36,70,336.31,160.4,175.91,27
600790.SH,2024-12-05,4.06,30,148.78,-6.9,155.68,35
600790.SH,2024-12-05,4.06,50,149.06,-6.9,155.96,34
600790.SH,2024-12-05,4.06,70,122.13,-6.9,129.02,28
600527.SH,2024-12-05,2.3,30,202.24,-10.0,212.24,44
600527.SH,2024-12-05,2.3,50,182.86,-10.0,192.86,40
600527.SH,2024-12-05,2.3,70,154.14,-10.0,164.14,34
601010.SH,2024-12-05,2.63,30,234.84,14.83,220.01,46
601010.SH,2024-12-05,2.63,50,234.35,14.83,219.52,44
601010.SH,2024-12-05,2.63,70,186.02,14.83,171.2,34
600276.SH,2024-12-06,49.33,30,133.75,21.99,111.76,22
600276.SH,2024-12-06,49.33,50,113.56,21.99,91.57,18
600276.SH,2024-12-06,49.33,70,94.13,21.99,72.14,14
000767.SZ,2024-12-05,2.76,30,180.63,1.09,179.55,34
000767.SZ,2024-12-05,2.76,50,161.12,1.09,160.03,30
000767.SZ,2024-12-05,2.76,70,138.77,1.09,137.68,26
600690.SH,2024-12-05,27.36,30,123.64,0.18,123.46,31
600690.SH,2024-12-05,27.36,50,123.53,0.18,123.35,29
600690.SH,2024-12-05,27.36,70,113.84,0.18,113.66,25
000036.SZ,2024-12-05,4.98,30,169.18,0.8,168.38,48
000036.SZ,2024-12-05,4.98,50,162.36,0.8,161.56,45
000036.SZ,2024-12-05,4.98,70,139.27,0.8,138.47,37
600376.SH,2024-12-05,3.0,30,386.31,66.0,320.31,54
600376.SH,2024-12-05,3.0,50,354.36,66.0,288.36,50
600376.SH,2024-12-05,3.0,70,299.65,66.0,233.65,40
605158.SH,2024-12-05,10.26,30,113.83,-25.54,139.36,32
605158.SH,2024-12-05,10.26,50,113.83,-25.54,139.36,32
605158.SH,2024-12-05,10.26,70,96.86,-25.54,122.39,28
600215.SH,2024-12-05,8.29,30,133.03,-23.16,156.19,32
600215.SH,2024-12-05,8.29,50,112.18,-23.16,135.34,28
600215.SH,2024-12-05,8.29,70,92.66,-23.16,115.82,24
300897.SZ,2024-11-28,17.18,30,327.52,41.44,286.07,46
300897.SZ,2024-11-28,17.18,50,305.31,41.44,263.87,42
300897.SZ,2024-11-28,17.18,70,284.66,41.44,243.22,38
001333.SZ,2024-12-05,18.74,30,250.05,12.54,237.51,40
001333.SZ,2024-12-05,18.74,50,210.66,12.54,198.12,34
001333.SZ,2024-12-05,18.74,70,160.37,12.54,147.83,26
000155.SZ,2024-12-05,12.27,30,137.26,-4.16,141.41,32
000155.SZ,2024-12-05,12.27,50,117.31,-4.16,121.46,28
000155.SZ,2024-12-05,12.27,70,99.82,-4.16,103.97,24
601595.SH,2024-12-05,27.4,30,329.15,1.79,327.37,60
601595.SH,2024-12-05,27.4,50,294.36,1.79,292.57,54
601595.SH,2024-12-05,27.4,70,205.38,1.79,203.6,38
600444.SH,2024-12-05,16.74,30,228.51,5.2,223.31,49
600444.SH,2024-12-05,16.74,50,230.93,5.2,225.74,47
600444.SH,2024-12-05,16.74,70,213.95,5.2,208.75,42
600315.SH,2024-12-05,17.46,30,250.74,30.13,220.61,36
600315.SH,2024-12-05,17.46,50,198.88,30.13,168.76,28
600315.SH,2024-12-05,17.46,70,151.49,30.13,121.37,20
605058.SH,2024-12-05,20.13,30,296.65,40.44,256.21,45
605058.SH,2024-12-05,20.13,50,301.12,40.44,260.68,43
605058.SH,2024-12-05,20.13,70,275.69,40.44,235.25,37
000055.SZ,2024-12-05,4.24,30,146.79,-4.01,150.8,30
000055.SZ,2024-12-05,4.24,50,146.79,-4.01,150.8,30
000055.SZ,2024-12-05,4.24,70,126.42,-4.01,130.43,26
300997.SZ,2024-12-05,16.95,30,306.96,88.79,218.17,50
300997.SZ,2024-12-05,16.95,50,282.02,88.79,193.23,46
300997.SZ,2024-12-05,16.95,70,253.08,88.79,164.29,38
603408.SH,2024-12-05,11.93,30,159.97,6.62,153.34,36
603408.SH,2024-12-05,11.93,50,159.96,6.62,153.34,34
603408.SH,2024-12-05,11.93,70,150.23,6.62,143.61,30
603359.SH,2024-11-21,5.47,30,307.11,45.34,261.77,46
603359.SH,2024-11-21,5.47,50,287.85,45.34,242.51,42
603359.SH,2024-11-21,5.47,70,223.95,45.34,178.62,32
002799.SZ,2024-12-05,8.86,30,146.48,-4.51,150.99,33
002799.SZ,2024-12-05,8.86,50,146.48,-4.51,150.99,33
002799.SZ,2024-12-05,8.86,70,127.14,-4.51,131.65,28
300364.SZ,2024-12-05,30.17,30,192.96,-23.5,216.46,48
300364.SZ,2024-12-05,30.17,50,192.96,-23.5,216.46,48
300364.SZ,2024-12-05,30.17,70,134.36,-23.5,157.86,36
301102.SZ,2024-12-05,14.78,30,104.31,-28.08,132.39,39
301102.SZ,2024-12-05,14.78,50,102.78,-28.08,130.86,37
301102.SZ,2024-12-05,14.78,70,77.47,-28.08,105.55,29
300435.SZ,2024-12-05,12.91,30,246.0,71.57,174.43,36
300435.SZ,2024-12-05,12.91,50,259.2,71.57,187.63,34
300435.SZ,2024-12-05,12.91,70,239.26,71.57,167.68,30
688619.SH,2024-12-05,9.96,30,254.16,32.33,221.83,40
688619.SH,2024-12-05,9.96,50,213.49,32.33,181.16,32
688619.SH,2024-12-05,9.96,70,175.02,32.33,142.69,24
000811.SZ,2024-12-05,8.11,30,438.44,107.4,331.04,59
000811.SZ,2024-12-05,8.11,50,426.8,107.4,319.41,53
000811.SZ,2024-12-05,8.11,70,351.43,107.4,244.03,39
003019.SZ,2024-12-05,24.23,30,354.57,29.43,325.14,51
003019.SZ,2024-12-05,24.23,50,311.61,29.43,282.19,44
003019.SZ,2024-12-05,24.23,70,263.62,29.43,234.19,36
688148.SH,2024-12-05,6.07,30,233.91,41.85,192.06,42
688148.SH,2024-12-05,6.07,50,216.42,41.85,174.57,38
688148.SH,2024-12-05,6.07,70,183.8,41.85,141.96,30
300682.SZ,2024-12-05,13.26,30,240.81,11.76,229.04,36
300682.SZ,2024-12-05,13.26,50,220.35,11.76,208.58,32
300682.SZ,2024-12-05,13.26,70,151.21,11.76,139.45,22
300264.SZ,2024-11-28,6.78,30,112.14,-4.28,116.42,34
300264.SZ,2024-11-28,6.78,50,104.71,-4.28,108.98,30
300264.SZ,2024-11-28,6.78,70,71.31,-4.28,75.59,20
301002.SZ,2024-12-05,18.92,30,202.43,44.56,157.87,32
301002.SZ,2024-12-05,18.92,50,174.67,44.56,130.11,26
301002.SZ,2024-12-05,18.92,70,139.02,44.56,94.46,18
300535.SZ,2024-12-05,15.49,30,213.24,9.3,203.95,38
300535.SZ,2024-12-05,15.49,50,181.39,9.3,172.1,32
300535.SZ,2024-12-05,15.49,70,136.55,9.3,127.26,24
603508.SH,2024-12-05,19.86,30,266.31,38.37,227.94,42
603508.SH,2024-12-05,19.86,50,272.32,38.37,233.95,40
603508.SH,2024-12-05,19.86,70,239.93,38.37,201.56,32
603259.SH,2024-12-06,53.54,30,325.41,68.43,256.98,38
603259.SH,2024-12-06,53.54,50,302.55,68.43,234.12,34
603259.SH,2024-12-06,53.54,70,258.6,68.43,190.17,26
300782.SZ,2024-12-05,98.76,30,102.17,-20.53,122.7,31
300782.SZ,2024-12-05,98.76,50,85.37,-20.53,105.9,27
300782.SZ,2024-12-05,98.76,70,69.52,-20.53,90.05,23
000911.SZ,2024-12-05,8.43,30,133.02,-12.81,145.83,32
000911.SZ,2024-12-05,8.43,50,124.04,-12.81,136.85,30
